id,name
93163,孔雀增三
103227,孔雀增四
97816,波斯一?
101772,波斯二
106065,波斯四*
108431,波斯六?
108626,波斯七*
102333,波斯九?
102950,波斯十一*
2021,蛇尾一
110078,蛇尾二
107089,蛇尾三
104043,蛇尾四
12876,蛇腹一
12394,蛇腹二
11001,蛇腹三
8928,蛇腹四
9236,蛇首一
17440,蛇首二
110130,鸟喙一
110838,鸟喙二
118092,鸟喙三
2484,鸟喙四
3330,鸟喙五
1599,鸟喙六
118322,鸟喙七
118121,鸟喙增一
109268,鹤一
112122,鹤二
112623,鹤三
112374,鹤四
114996,鹤五
113638,鹤六
114421,鹤七
114131,鹤八
112203,鹤九
110936,鹤十
111043,鹤十一
109908,鹤十二
109973,鹤增一
110997,鹤增二
116231,火鸟一
116389,火鸟二
116602,火鸟三
765,火鸟四
2072,火鸟五
2081,火鸟六
3245,火鸟七
2472,火鸟八
5165,火鸟九
6867,火鸟十
116602,火鸟增一
7588,水委一
5348,水委二
3405,水委三
17678,附白一
13244,附白二
24372,夹白一
19780,夹白二
19893,金鱼一
21281,金鱼二
26069,金鱼三
27100,金鱼四
29134,金鱼五
32607,金鱼增一
41037,海石一
45556,海石二
46974,海石三
47854,海石四
48002,海石五
45080,海石增一
43783,海石增二
45101,海石增三
44382,飞鱼一
34481,飞鱼二
41312,飞鱼三
40817,飞鱼四
35228,飞鱼五
37504,飞鱼六
50371,南船一
51576,南船二
52419,南船三
50099,南船四
45238,南船五
50954,南船增一
60000,小斗一
58484,小斗二
51839,小斗三
52633,小斗四
46928,小斗五
46107,小斗六
43012,小斗七
40888,小斗八
36982,小斗九
40702,小斗增一
